id,created_at,user_id,product_id,discount,quantity
2636,2017-04-27T09:37:08.000Z,362,54,,2
2643,2017-05-15T00:11:05.000Z,362,166,,5
2664,2017-05-21T09:44:21.000Z,369,45,,4
2677,2017-11-04T23:52:40.000Z,375,56,,4
2681,2017-05-01T02:36:53.000Z,375,36,,5
2703,2017-11-28T15:42:55.000Z,376,148,,4
2709,2017-11-08T05:11:15.000Z,376,49,,4
2710,2017-09-22T04:37:16.000Z,376,45,,6
2711,2017-11-25T04:29:08.000Z,376,170,,3
2726,2017-07-17T05:02:28.000Z,377,187,,4
2743,2017-08-06T20:52:37.000Z,383,90,,8
2745,2017-02-02T09:11:45.000Z,384,143,7.54,2
2748,2017-11-08T08:00:26.000Z,386,102,,4
2750,2017-10-09T00:07:49.000Z,386,187,,7
2753,2017-06-10T17:56:41.000Z,388,90,7.54,4
2755,2017-01-28T22:59:36.000Z,388,157,,1
2758,2017-02-16T21:08:43.000Z,388,36,7.54,2
2759,2017-09-22T21:19:29.000Z,388,19,,4
2761,2017-03-03T06:16:06.000Z,389,83,,1
2763,2017-10-09T23:16:17.000Z,389,145,,3
2764,2017-07-29T00:12:59.000Z,389,179,1.88,3
2766,2017-07-03T07:16:53.000Z,389,125,,3
2775,2017-11-30T12:26:56.000Z,391,195,,4
2782,2017-10-12T23:22:11.000Z,391,65,,7
2783,2017-08-04T06:38:19.000Z,391,84,,10
2786,2017-10-04T19:18:37.000Z,391,103,5.43,8
2788,2017-12-19T08:59:43.000Z,391,89,5.43,2
2796,2017-05-07T03:59:43.000Z,394,76,,2
2803,2017-03-28T16:53:28.000Z,394,109,2.24,1
2804,2017-11-18T03:47:42.000Z,394,95,6.74,3
2807,2017-06-04T08:23:13.000Z,397,139,,6
2831,2017-05-11T14:21:20.000Z,400,18,,4
2832,2017-01-25T23:26:01.000Z,400,51,,2
2839,2017-12-21T00:41:43.000Z,401,150,,1
2846,2017-08-20T15:15:43.000Z,403,136,,45
2864,2017-02-15T05:29:03.000Z,404,164,,1
2865,2017-11-12T14:20:24.000Z,404,26,,2
2873,2017-09-07T19:27:45.000Z,406,171,,5
2880,2017-12-28T12:52:46.000Z,407,61,7.73,2
2882,2017-05-30T15:05:13.000Z,407,98,,4
2883,2017-04-14T14:17:08.000Z,407,17,,2
2885,2017-07-25T05:39:45.000Z,407,21,,5
2886,2017-12-30T18:17:16.000Z,407,65,7.73,2
2891,2017-04-20T18:44:23.000Z,407,199,,3
2909,2017-08-15T08:08:41.000Z,411,184,,8
2926,2017-08-11T07:48:45.000Z,412,178,,4
2935,2017-03-05T11:34:35.000Z,412,125,,0
2939,2017-03-19T14:11:13.000Z,412,17,6.85,1
2946,2017-12-03T06:24:58.000Z,413,199,,2
2947,2017-03-18T02:06:01.000Z,413,105,,1
2950,2017-02-26T20:33:36.000Z,413,189,2.35,1
2959,2017-08-16T03:23:20.000Z,414,193,,3
2963,2017-01-15T19:56:17.000Z,414,163,,1
2968,2017-11-14T05:39:07.000Z,417,101,5.17,2
2982,2017-09-22T23:37:59.000Z,419,194,,4
2992,2017-04-30T01:41:34.000Z,420,127,,3
2994,2017-12-18T13:32:49.000Z,420,130,,2
3006,2017-12-13T14:56:04.000Z,423,134,,2
3009,2017-11-15T18:17:44.000Z,423,127,,3
3013,2017-04-12T01:54:58.000Z,424,130,,3
3014,2017-09-24T02:28:14.000Z,424,71,,5
3020,2017-05-15T00:17:31.000Z,425,33,,4
3036,2017-05-01T07:00:05.000Z,435,43,,5
3040,2017-07-10T21:28:16.000Z,436,6,,6
3050,2017-06-29T11:33:16.000Z,437,61,,4
3061,2017-04-10T04:40:22.000Z,440,1,,4
3066,2017-01-25T23:37:58.000Z,440,128,5.32,2
3068,2017-05-17T11:45:23.000Z,441,84,,5
3089,2017-12-21T14:13:12.000Z,442,140,,2
3095,2017-12-12T01:18:46.000Z,442,192,,2
3099,2017-04-05T19:22:56.000Z,443,57,,3
3101,2017-11-27T07:37:53.000Z,443,154,,3
3103,2017-10-13T02:08:33.000Z,443,49,,3
3104,2017-04-21T17:59:14.000Z,443,5,,2
3108,2017-01-27T12:55:57.000Z,444,117,,1
3109,2017-11-12T02:36:35.000Z,444,190,,2
3110,2017-05-13T00:22:35.000Z,444,173,,3
3111,2017-08-24T04:45:53.000Z,444,193,,5
3115,2017-11-28T22:32:25.000Z,444,132,,2
3116,2017-08-02T10:12:02.000Z,444,133,,3
3117,2017-02-04T19:51:09.000Z,444,61,,1
3120,2017-10-20T18:26:06.000Z,446,109,,7
3123,2017-09-18T13:12:27.000Z,446,94,,5
3126,2017-12-05T07:52:23.000Z,446,151,,2
3128,2017-09-06T00:55:31.000Z,446,198,,4
3129,2017-02-15T04:30:41.000Z,446,180,,1
3130,2017-05-04T12:00:29.000Z,447,72,,4
3141,2017-11-02T03:52:36.000Z,448,54,,2
3142,2017-08-15T11:55:34.000Z,448,101,,4
3146,2017-11-27T22:33:03.000Z,448,107,,3
3149,2017-08-11T03:34:57.000Z,448,193,,4
3155,2017-10-22T21:20:53.000Z,448,178,,6
3160,2017-09-23T06:13:43.000Z,449,68,,4
3164,2017-03-10T00:37:45.000Z,449,107,6.06,1
3169,2017-02-02T01:10:18.000Z,449,180,,1
3170,2017-03-19T19:56:03.000Z,451,20,,1
3175,2017-08-14T00:53:40.000Z,451,82,,7
3176,2017-09-30T03:38:26.000Z,451,39,7.5,5
3177,2017-04-15T09:34:16.000Z,451,56,,2
3182,2017-08-03T13:00:31.000Z,452,89,,5
3187,2017-11-14T19:33:19.000Z,452,152,,3
3190,2017-09-08T20:47:18.000Z,452,133,,6
3194,2017-01-20T05:00:26.000Z,453,183,6.7,2
3204,2017-06-29T03:56:47.000Z,453,92,,7
3215,2017-04-05T09:11:11.000Z,454,150,,2
3218,2017-06-01T11:50:10.000Z,454,177,,5
3220,2017-11-26T10:10:46.000Z,454,49,3.61,2
3223,2017-12-30T09:51:06.000Z,454,179,7.84,2
3224,2017-05-01T05:43:49.000Z,455,133,,5
3226,2017-09-08T06:42:02.000Z,455,173,,5
3227,2017-08-05T00:54:48.000Z,456,56,,7
3230,2017-07-10T21:23:54.000Z,457,81,,4
3233,2017-10-31T06:00:57.000Z,457,72,,7
3236,2017-09-23T04:44:29.000Z,458,74,,4
3240,2017-08-13T02:03:37.000Z,458,56,9.89,9
3255,2017-05-02T14:07:03.000Z,459,44,,4
3256,2017-12-20T23:39:07.000Z,459,46,,2
3261,2017-08-21T14:31:15.000Z,461,136,,6
3268,2017-11-19T11:07:45.000Z,461,193,5.06,2
3286,2017-12-03T17:35:14.000Z,466,134,6.27,2
3290,2017-03-12T22:08:31.000Z,466,80,,1
3291,2017-12-08T23:01:00.000Z,468,174,,2
3300,2017-06-03T10:44:46.000Z,468,122,,8
3307,2017-03-11T10:00:58.000Z,470,5,,1
3315,2017-11-18T03:46:00.000Z,472,161,,2
3322,2017-11-23T08:18:20.000Z,472,117,,2
3325,2017-10-09T07:08:25.000Z,472,74,,8
3329,2017-04-18T13:48:56.000Z,472,117,,2
3335,2017-07-25T17:40:37.000Z,476,20,,5
3336,2017-10-30T20:59:10.000Z,476,82,,6
3337,2017-04-27T08:33:15.000Z,476,24,,2
3338,2017-06-02T18:54:45.000Z,476,170,,7
3352,2017-09-12T15:54:51.000Z,482,46,,6
3366,2017-12-15T20:07:46.000Z,483,173,,2
3372,2017-01-12T16:24:21.000Z,484,118,,2
3387,2017-10-15T12:17:53.000Z,484,192,,5
3394,2017-06-29T20:52:57.000Z,485,185,,6
3397,2017-09-27T03:22:26.000Z,485,33,,5
3404,2017-11-08T16:02:32.000Z,488,66,,2
3414,2017-12-28T19:17:12.000Z,488,199,6.58,2
3436,2017-09-24T15:02:38.000Z,490,96,,5
3441,2017-06-14T06:02:17.000Z,490,33,,7
3443,2017-11-30T12:37:46.000Z,490,62,,2
3455,2017-07-29T03:29:52.000Z,492,183,,3
3459,2017-10-09T15:26:35.000Z,493,147,,53
3472,2017-07-02T17:02:02.000Z,493,120,,4
3474,2017-08-25T05:16:44.000Z,493,173,,6
3477,2017-09-12T18:48:53.000Z,497,73,,3
3480,2017-10-14T23:18:12.000Z,497,101,,3
3487,2017-12-30T01:26:08.000Z,497,140,,1
3495,2017-08-25T06:59:45.000Z,499,31,,7
3504,2017-02-13T21:11:10.000Z,500,166,,2
3510,2017-02-16T06:43:39.000Z,500,120,,1
3513,2017-04-17T01:19:38.000Z,500,118,,2
3520,2017-03-13T21:19:39.000Z,500,139,,1
3528,2017-02-27T15:09:37.000Z,501,109,,1
3533,2017-12-02T23:40:03.000Z,501,67,,1
3541,2017-08-27T23:06:13.000Z,503,106,,5
3545,2017-10-24T19:29:03.000Z,503,70,,3
3551,2017-07-24T21:14:43.000Z,504,155,,4
3556,2017-07-15T15:53:25.000Z,504,193,,4
3561,2017-08-01T07:07:10.000Z,504,131,,6
3563,2017-06-23T03:39:16.000Z,504,164,,5
3567,2017-07-25T00:52:04.000Z,507,182,,4
3574,2017-04-20T22:35:19.000Z,508,198,,2
3576,2017-12-10T22:05:45.000Z,508,122,,2
3577,2017-08-19T06:42:37.000Z,508,184,,5
3579,2017-08-17T22:53:54.000Z,508,164,,9
3580,2017-02-06T09:37:05.000Z,508,195,,2
3584,2017-09-05T01:18:11.000Z,508,112,,5
3585,2017-01-09T06:15:01.000Z,508,6,,2
3587,2017-09-21T17:33:23.000Z,508,59,,5
3596,2017-11-25T19:30:28.000Z,511,71,,2
3597,2017-06-28T16:16:35.000Z,511,45,,4
3611,2017-08-29T14:09:06.000Z,511,55,,8
3615,2017-01-25T00:47:48.000Z,512,109,,2
3617,2017-11-09T23:01:06.000Z,512,79,,2
3621,2017-08-23T23:29:41.000Z,512,199,,7
3631,2017-06-22T03:17:47.000Z,512,10,,4
3634,2017-10-04T06:25:04.000Z,513,18,,5
3651,2017-11-11T17:24:03.000Z,518,198,2.31,2
3654,2017-04-21T12:27:46.000Z,518,78,,3
3656,2017-10-07T19:23:54.000Z,518,62,,5
3658,2017-11-17T10:04:05.000Z,519,175,,3
3664,2017-10-02T08:52:33.000Z,519,177,,6
3666,2017-09-09T12:47:24.000Z,519,131,,3
3670,2017-08-24T11:05:20.000Z,519,23,,6
3671,2017-07-15T01:08:28.000Z,520,74,,4
3677,2017-07-10T10:25:39.000Z,520,166,,4
3681,2017-04-03T04:29:52.000Z,520,64,,2
3688,2017-11-19T00:07:28.000Z,521,50,8.27,28
3694,2017-03-25T00:21:13.000Z,521,77,,1
3697,2017-01-07T14:39:59.000Z,522,180,,2
3701,2017-11-02T05:45:28.000Z,522,1,,3
3704,2017-10-09T14:51:19.000Z,522,90,,7
3707,2017-05-23T12:08:00.000Z,522,148,,6
3721,2017-11-08T15:39:37.000Z,526,122,,3
3727,2017-12-02T22:25:02.000Z,526,10,,1
3737,2017-10-22T02:42:39.000Z,527,159,,8
3739,2017-07-12T01:17:44.000Z,527,175,,6
3743,2017-11-16T18:08:28.000Z,527,93,,3
3748,2017-12-09T12:25:34.000Z,529,131,,1
3752,2017-07-06T19:38:24.000Z,531,62,,5
3756,2017-01-01T15:50:58.000Z,531,70,,2
3761,2017-12-25T03:53:07.000Z,531,151,,2
3766,2017-03-18T14:34:12.000Z,531,145,,1
3769,2017-11-07T03:25:01.000Z,531,142,,3
3770,2017-10-21T18:13:08.000Z,531,115,,8
3773,2017-07-07T12:24:09.000Z,531,150,,44
3774,2017-07-25T22:03:41.000Z,531,127,,4
3781,2017-01-24T10:49:58.000Z,531,20,,2
3795,2017-11-11T06:36:36.000Z,535,191,,4
3808,2017-10-17T07:42:07.000Z,536,4,,6
3809,2017-02-17T21:25:42.000Z,536,161,,2
3819,2017-07-03T17:05:00.000Z,536,172,,4
3827,2017-04-20T07:29:00.000Z,537,161,1.87,3
3830,2017-11-12T17:45:18.000Z,538,69,,2
3845,2017-11-01T02:43:49.000Z,538,195,,2
3847,2017-11-25T21:47:37.000Z,538,164,5.06,2
3856,2017-12-15T07:22:06.000Z,540,35,,1
3866,2017-12-28T18:21:11.000Z,543,85,,1
3868,2017-05-28T16:37:39.000Z,543,122,,4
3872,2017-12-29T19:15:31.000Z,543,168,,3
3873,2017-04-12T15:11:29.000Z,543,19,,3
3877,2017-11-09T22:46:51.000Z,544,167,,3
3879,2017-10-09T07:28:08.000Z,544,143,,4
3880,2017-08-08T23:38:44.000Z,544,181,,7
3881,2017-07-05T12:36:51.000Z,544,47,,6
3895,2017-12-22T17:19:10.000Z,545,21,,2
3897,2017-12-26T02:37:21.000Z,545,173,,2
3898,2017-10-24T11:46:12.000Z,545,171,,6
3901,2017-11-14T15:40:37.000Z,545,49,,3
3905,2017-03-29T20:33:13.000Z,545,42,,1
3914,2017-11-21T08:42:45.000Z,549,21,,2
3920,2017-10-09T13:29:15.000Z,549,173,,5
3922,2017-07-10T02:29:38.000Z,550,197,7.41,4
3933,2017-05-02T15:05:45.000Z,551,77,,4
3937,2017-02-24T10:22:04.000Z,551,172,,2
3941,2017-06-22T16:06:49.000Z,551,183,6.47,5
3948,2017-05-31T22:05:50.000Z,552,168,,3
3954,2017-06-02T23:46:16.000Z,552,178,,3
3957,2017-08-27T06:39:35.000Z,552,158,,4
3974,2017-02-24T18:25:49.000Z,555,59,,1
3977,2017-12-30T20:56:28.000Z,555,138,,1
3978,2017-08-05T15:07:40.000Z,555,127,,6
3981,2017-06-20T20:31:31.000Z,556,45,,5
3983,2017-11-10T08:58:55.000Z,556,162,3.52,3
3986,2017-09-28T03:07:21.000Z,556,158,,6
3987,2017-08-18T13:40:23.000Z,556,54,,9
3988,2017-02-18T17:35:01.000Z,556,53,,2
3991,2017-11-06T06:47:14.000Z,556,88,,4
3996,2017-09-13T20:15:53.000Z,557,179,,5
4010,2017-02-17T14:53:28.000Z,558,144,7.26,1
4017,2017-07-01T21:40:42.000Z,558,105,,5
4020,2017-08-16T16:06:50.000Z,558,192,,6
4025,2017-01-27T08:35:02.000Z,560,166,,2
4029,2017-09-27T23:22:14.000Z,560,108,,5
4032,2017-11-05T12:59:22.000Z,560,28,,3
4033,2017-08-04T11:23:16.000Z,560,134,,7
4039,2017-03-01T06:02:44.000Z,561,10,,1
4049,2017-11-14T01:34:54.000Z,561,81,,3
4063,2017-06-02T14:53:16.000Z,564,52,,8
4070,2017-11-22T01:48:20.000Z,564,174,2.89,3
4073,2017-12-11T06:27:48.000Z,564,146,,1
4077,2017-12-17T06:36:42.000Z,565,103,,1
4083,2017-11-06T15:52:02.000Z,566,177,,2
4097,2017-05-14T07:38:30.000Z,567,53,,3
4104,2017-01-18T03:05:58.000Z,567,117,,2
4109,2017-02-15T18:39:10.000Z,567,89,,1
4113,2017-08-24T02:59:53.000Z,567,171,,8
4115,2017-07-08T22:33:36.000Z,568,174,,4
4121,2017-03-22T21:41:03.000Z,568,17,,6
4124,2017-08-30T21:21:29.000Z,568,142,,6
4138,2017-08-30T09:02:22.000Z,573,10,,10
4140,2017-05-18T20:29:04.000Z,574,4,,6
4146,2017-06-18T19:19:57.000Z,574,161,,7
4149,2017-07-30T10:02:40.000Z,576,199,,3
4150,2017-12-18T00:49:38.000Z,576,12,,2
4152,2017-09-14T15:23:16.000Z,576,48,,4
4163,2017-09-13T19:36:07.000Z,577,122,,5
4175,2017-04-28T23:52:26.000Z,577,131,,4
4177,2017-02-21T02:01:46.000Z,578,155,,2
4179,2017-01-01T18:46:32.000Z,578,130,,1
4185,2017-01-23T12:23:25.000Z,578,99,,2
4187,2017-04-01T05:23:42.000Z,578,40,,3
4194,2017-02-03T16:20:33.000Z,578,140,,2
4195,2017-11-05T09:27:13.000Z,581,52,8.59,2
4199,2017-12-30T08:03:01.000Z,581,187,,2
4204,2017-03-30T10:28:58.000Z,581,81,,1
4208,2017-11-28T14:53:57.000Z,583,110,,3
4209,2017-08-13T17:02:16.000Z,583,155,,5
4214,2017-01-25T12:11:33.000Z,583,157,,2
4217,2017-11-16T08:43:05.000Z,583,68,,2
4221,2017-12-04T02:37:44.000Z,583,146,,1
4222,2017-06-29T13:45:29.000Z,583,84,,6
4226,2017-11-11T21:13:34.000Z,585,73,,4
4228,2017-05-11T09:00:26.000Z,586,131,,5
4234,2017-07-09T12:16:18.000Z,587,13,,5
4248,2017-05-22T16:40:26.000Z,589,199,,5
4253,2017-10-03T02:58:20.000Z,590,126,,6
4254,2017-10-27T05:55:19.000Z,590,105,,6
4255,2017-07-21T05:18:02.000Z,590,108,,5
4257,2017-03-06T08:53:05.000Z,590,71,,1
4258,2017-09-23T03:05:46.000Z,590,114,,6
4263,2017-02-08T08:09:24.000Z,591,68,,1
4264,2017-07-20T14:35:30.000Z,591,147,,4
4268,2017-05-20T22:56:53.000Z,591,193,,4
4276,2017-09-10T05:00:29.000Z,597,47,,5
4279,2017-11-23T07:23:44.000Z,597,80,,2
4286,2017-04-15T20:27:51.000Z,597,198,,2
4299,2017-12-22T16:15:13.000Z,602,85,,3
4302,2017-12-19T02:13:58.000Z,602,188,,3
4303,2017-09-21T14:33:27.000Z,604,116,,6
4308,2017-12-11T21:30:17.000Z,604,90,,2
4309,2017-05-14T14:12:41.000Z,604,147,,4
4312,2017-10-18T20:38:51.000Z,604,109,,8
4314,2017-03-14T22:57:52.000Z,604,111,,1
4316,2017-11-17T23:55:32.000Z,604,143,,3
4336,2017-06-15T01:32:12.000Z,605,81,,5
4339,2017-07-29T15:21:35.000Z,605,21,,3
4346,2017-10-10T12:54:07.000Z,605,17,,4
4349,2017-05-25T21:37:20.000Z,605,183,,2
4366,2017-05-20T00:24:49.000Z,609,91,2.0,4
4369,2017-12-15T07:47:56.000Z,609,174,,2
4375,2017-09-09T04:01:34.000Z,609,77,,4
4383,2017-12-13T05:12:58.000Z,609,30,,1
4385,2017-07-02T16:43:41.000Z,609,168,,3
4390,2017-12-05T04:17:21.000Z,611,158,,2
4395,2017-02-21T19:38:33.000Z,611,184,,1
4396,2017-08-15T00:33:30.000Z,611,102,,4
4399,2017-08-22T16:48:27.000Z,611,26,,7
4409,2017-09-12T02:57:50.000Z,613,194,6.36,4
4410,2017-03-20T04:37:39.000Z,613,174,,1
4413,2017-10-13T02:04:05.000Z,613,32,,4
4420,2017-05-22T14:28:57.000Z,613,26,7.8,4
4424,2017-01-15T13:02:33.000Z,613,32,,2
4425,2017-07-22T08:48:57.000Z,613,112,,5
4430,2017-07-20T23:43:05.000Z,613,107,,5
4436,2017-03-20T06:51:48.000Z,613,158,,1
4440,2017-05-29T02:59:50.000Z,616,72,,4
4441,2017-12-02T16:46:04.000Z,616,2,,2
4453,2017-03-17T09:51:50.000Z,617,112,5.9,1
4457,2017-09-11T06:26:50.000Z,617,24,,5
4476,2017-11-12T03:21:11.000Z,620,118,,2
4483,2017-07-15T01:02:32.000Z,621,44,2.81,6
4484,2017-04-23T02:03:25.000Z,621,19,,3
4490,2017-01-05T01:38:18.000Z,623,4,,2
4491,2017-03-09T15:00:40.000Z,623,95,,1
4492,2017-12-10T05:48:09.000Z,624,189,,1
4494,2017-11-17T07:52:49.000Z,624,11,,2
4498,2017-11-18T23:08:00.000Z,624,183,7.29,2
4506,2017-04-29T04:04:06.000Z,624,68,,2
4508,2017-07-09T10:25:32.000Z,624,94,,4
4522,2017-06-30T10:20:20.000Z,627,81,,5
4527,2017-01-15T20:26:57.000Z,629,189,,2
4528,2017-10-29T11:16:15.000Z,629,100,,4
4530,2017-11-27T10:19:43.000Z,629,9,,3
4533,2017-05-11T04:20:55.000Z,630,122,5.62,4
4542,2017-09-24T23:53:10.000Z,631,54,,4
4543,2017-08-21T02:48:03.000Z,631,4,,5
4544,2017-08-31T15:33:25.000Z,631,146,,8
4546,2017-05-15T01:12:07.000Z,631,3,,5
4558,2017-07-01T10:28:52.000Z,632,135,,4
4561,2017-07-13T10:10:34.000Z,632,74,4.18,5
4564,2017-07-16T23:06:43.000Z,632,64,,6
4569,2017-03-27T16:03:07.000Z,634,135,,1
4574,2017-09-24T22:07:45.000Z,635,100,,5
4575,2017-07-02T16:51:40.000Z,636,109,,3
4577,2017-10-21T22:01:16.000Z,637,147,,5
4578,2017-04-14T23:46:50.000Z,637,44,,3
4589,2017-10-02T23:54:16.000Z,638,173,,4
4599,2017-09-12T21:32:07.000Z,641,135,,3
4618,2017-06-08T18:28:07.000Z,642,6,,4
4623,2017-08-29T20:53:31.000Z,643,74,,5
4626,2017-03-14T13:03:10.000Z,643,138,,1
4627,2017-04-14T06:38:26.000Z,643,68,,3
4629,2017-09-29T18:18:32.000Z,643,74,,5
4635,2017-11-18T17:13:39.000Z,644,32,,3
4638,2017-08-16T18:50:41.000Z,644,196,,4
4663,2017-10-25T07:22:38.000Z,644,101,,7
4664,2017-05-07T02:28:46.000Z,644,43,,4
4667,2017-08-01T13:35:57.000Z,646,173,,7
4680,2017-09-16T16:16:16.000Z,646,68,,4
4686,2017-01-21T13:59:15.000Z,647,54,,2
4691,2017-11-13T23:44:53.000Z,647,121,,2
4692,2017-06-19T16:06:09.000Z,647,26,,5
4698,2017-12-29T19:05:36.000Z,650,119,,1
4699,2017-11-21T20:06:26.000Z,650,80,,2
4702,2017-05-23T00:58:35.000Z,650,33,,5
4706,2017-07-27T08:08:42.000Z,650,118,6.26,3
4710,2017-03-19T09:11:39.000Z,652,155,1.76,1
4712,2017-03-11T22:46:16.000Z,652,159,,1
4713,2017-01-17T14:28:09.000Z,652,183,,1
4718,2017-12-19T02:24:04.000Z,652,58,,2
4723,2017-09-05T19:07:13.000Z,652,33,,4
4727,2017-02-20T18:32:44.000Z,652,45,,2
4729,2017-02-05T02:16:25.000Z,652,194,,1
4739,2017-10-22T04:05:26.000Z,653,43,,5
4740,2017-02-27T11:11:04.000Z,653,69,,2
4742,2017-07-30T04:13:31.000Z,653,62,,7
4746,2017-02-06T08:55:45.000Z,653,157,,2
4747,2017-08-21T17:32:00.000Z,654,49,,6
4748,2017-01-28T03:13:59.000Z,654,118,,2
4764,2017-11-03T13:30:02.000Z,655,101,,3
4766,2017-09-08T16:33:20.000Z,655,7,,6
4770,2017-01-15T06:12:37.000Z,655,36,,3
4771,2017-01-30T04:50:35.000Z,655,163,2.77,3
4777,2017-06-10T22:33:52.000Z,656,30,,6
4778,2017-05-14T15:58:46.000Z,656,178,,4
4781,2017-07-14T02:10:14.000Z,657,93,,6
4782,2017-12-08T19:02:20.000Z,657,82,,2
4783,2017-04-15T15:48:30.000Z,657,120,,3
4793,2017-08-05T04:57:34.000Z,658,113,,5
4797,2017-05-28T03:09:23.000Z,658,18,,3
4801,2017-04-17T17:19:41.000Z,658,192,6.14,1
4802,2017-05-12T05:32:24.000Z,658,196,,3
4805,2017-10-25T11:46:59.000Z,658,110,6.14,4
4811,2017-11-23T19:57:04.000Z,658,18,,3
4814,2017-01-22T13:23:11.000Z,659,92,,3
4833,2017-09-20T11:26:43.000Z,664,146,,4
4836,2017-11-30T07:46:46.000Z,664,32,,2
4838,2017-07-28T16:04:36.000Z,664,73,,4
4844,2017-06-03T04:54:36.000Z,664,163,1.24,3
4855,2017-05-09T15:55:25.000Z,665,127,5.65,4
4865,2017-08-03T07:03:50.000Z,665,174,,9
4871,2017-06-22T00:27:02.000Z,665,178,,6
4875,2017-11-06T12:20:40.000Z,666,164,,2
4882,2017-08-26T20:11:33.000Z,666,178,,6
4896,2017-10-25T16:54:57.000Z,668,37,,6
4898,2017-08-15T13:28:19.000Z,668,185,,7
4900,2017-07-16T02:30:37.000Z,668,167,,5
4903,2017-06-22T17:02:25.000Z,668,198,,8
4916,2017-06-09T08:09:03.000Z,671,133,,4
4920,2017-05-15T08:39:01.000Z,671,81,,3
4921,2017-05-04T13:17:46.000Z,671,64,,4
4924,2017-10-22T18:00:07.000Z,671,189,,2
4927,2017-01-29T08:09:10.000Z,671,126,,1
4933,2017-12-08T21:53:24.000Z,671,35,,2
4941,2017-03-20T22:00:13.000Z,672,44,,1
4944,2017-01-27T21:24:41.000Z,672,85,,2
4950,2017-08-09T20:51:20.000Z,673,54,,7
4952,2017-03-26T17:13:20.000Z,673,69,,1
4955,2017-07-29T21:21:00.000Z,673,50,,5
4961,2017-02-01T23:12:04.000Z,673,17,,2
4964,2017-12-12T03:11:15.000Z,674,45,,1
4973,2017-12-17T17:51:59.000Z,676,158,,2
4974,2017-03-01T08:57:55.000Z,676,13,,1
4989,2017-12-07T19:28:08.000Z,677,127,,2
4990,2017-09-11T17:39:40.000Z,677,64,6.79,5
5003,2017-01-03T18:33:28.000Z,678,54,,2
5004,2017-03-01T06:58:13.000Z,678,196,2.29,1
5010,2017-09-16T08:31:47.000Z,678,123,,4
5012,2017-09-02T20:19:35.000Z,679,146,6.73,4
5013,2017-04-09T06:32:23.000Z,679,96,,2
5020,2017-04-03T22:15:10.000Z,679,34,,3
5021,2017-03-31T16:05:44.000Z,679,120,,8
5024,2017-04-23T23:15:59.000Z,679,97,,3
5025,2017-04-15T17:08:39.000Z,679,104,,3
5028,2017-08-28T10:38:08.000Z,681,34,,4
5044,2017-10-15T13:29:09.000Z,682,198,,7
5056,2017-08-13T05:40:49.000Z,683,168,,4
5067,2017-10-28T23:03:16.000Z,684,192,,5
5069,2017-11-22T11:42:23.000Z,684,80,,2
5073,2017-11-16T23:45:59.000Z,686,35,,4
5077,2017-05-14T22:47:39.000Z,686,184,,4
5081,2017-02-20T20:48:13.000Z,686,156,,2
5090,2017-10-19T15:13:42.000Z,686,45,,7
5094,2017-11-26T14:13:05.000Z,686,123,,2
5100,2017-04-22T04:10:11.000Z,687,74,,3
5115,2017-07-08T12:46:17.000Z,691,42,,5
5120,2017-05-09T23:01:43.000Z,691,161,,3
5136,2017-04-02T05:55:22.000Z,693,196,,3
5141,2017-11-26T15:26:19.000Z,693,68,,4
5142,2017-03-20T08:40:31.000Z,693,112,,1
5147,2017-11-22T06:03:21.000Z,694,81,,4
5149,2017-12-24T08:56:23.000Z,694,151,,2
5159,2017-09-01T22:05:36.000Z,697,180,,7
5162,2017-12-03T21:11:34.000Z,697,167,,3
5167,2017-07-28T09:07:22.000Z,699,129,,4
5168,2017-12-31T08:05:15.000Z,699,79,1.21,1
5172,2017-06-11T19:42:09.000Z,699,120,,5
5173,2017-04-08T07:20:57.000Z,700,42,,2
5187,2017-03-25T09:57:58.000Z,700,192,,1
5191,2017-10-13T05:36:07.000Z,700,44,,5
5195,2017-04-11T18:06:57.000Z,702,166,,2
5199,2017-09-10T16:52:42.000Z,702,55,,4
5203,2017-10-01T10:03:08.000Z,702,117,,6
5206,2017-10-13T12:43:44.000Z,702,110,,6
5210,2017-03-20T15:32:52.000Z,702,105,,1
5220,2017-11-13T17:09:57.000Z,704,84,,2
5221,2017-07-15T15:55:11.000Z,705,75,,3
5225,2017-07-19T12:51:51.000Z,705,23,0.17,3
5226,2017-07-04T02:50:11.000Z,705,30,,4
5236,2017-09-04T18:28:25.000Z,706,188,,3
5241,2017-12-12T04:43:27.000Z,706,191,,1
5245,2017-11-22T21:08:19.000Z,706,136,,4
5251,2017-01-11T00:07:34.000Z,708,173,,2
5252,2017-10-06T22:16:37.000Z,708,196,,6
5253,2017-05-14T04:05:55.000Z,708,63,,3
5263,2017-07-18T16:21:57.000Z,709,73,,5
5272,2017-10-29T08:58:08.000Z,710,130,,6
5277,2017-07-22T08:23:52.000Z,710,163,,5
5279,2017-06-12T19:34:18.000Z,710,34,,5
5286,2017-07-28T13:58:43.000Z,710,1,,5
5292,2017-09-29T13:26:07.000Z,710,10,,7
5298,2017-11-19T07:20:18.000Z,712,99,,3
5302,2017-12-28T01:17:08.000Z,712,199,,1
5309,2017-04-10T16:11:29.000Z,713,127,,2
5310,2017-02-25T12:59:22.000Z,713,165,,1
5311,2017-08-16T13:39:57.000Z,713,47,,5
5315,2017-02-21T08:52:21.000Z,713,77,,1
